CustomerKey,Full Name,Gender,DateFirstPurchase,City,State,Country
15309,Dylan Wilson,Male,22-03-2019,Burbank,California,United States
15310,Amanda Stewart,Female,08-06-2020,Langley,British Columbia,Canada
15311,Brandon Thompson,Male,08-03-2019,Tacoma,Washington,United States
15312,Alexandria Gonzales,Female,11-03-2019,Newport Beach,California,United States
15313,Garrett Morris,Male,17-08-2020,Portland,Oregon,United States
15314,Eduardo Torres,Male,12-03-2019,Santa Cruz,California,United States
15315,Katherine Bennett,Female,08-04-2020,Renton,Washington,United States
15316,Alexis Harris,Female,30-10-2020,Daly City,California,United States
15317,Rachel Jenkins,Female,09-05-2020,Burlingame,California,United States
15318,Grace Watson,Female,01-12-2020,Corvallis,Oregon,United States
15319,Jade Sanchez,Female,29-01-2020,Concord,California,United States
15320,Eduardo Brooks,Male,18-03-2019,Redmond,Washington,United States
15321,Blake Phillips,Male,26-03-2019,Fremont,California,United States
15322,Evan Green,Male,18-03-2019,Walla Walla,Washington,United States
15323,Eduardo Wilson,Male,20-11-2020,Shawnee,British Columbia,Canada
15324,Renee Serrano,Female,17-12-2020,Central Valley,New York,United States
15325,Elijah Hayes,Male,11-03-2019,Port Orchard,Washington,United States
15326,Todd Zheng,Male,13-08-2020,Chula Vista,California,United States
15327,Paula Hernandez,Female,25-11-2020,Coronado,California,United States
15328,Fernando Jackson,Male,15-03-2019,San Diego,California,United States
15329,Brianna Cox,Female,23-03-2019,Spring Valley,California,United States
15330,Catherine Richardson,Female,09-02-2020,Bremerton,Washington,United States
15331,Jacob Taylor,Male,23-04-2020,Lake Oswego,Oregon,United States
15332,Jason Sharma,Male,27-11-2020,Seattle,Washington,United States
15333,Marie Diaz,Female,30-03-2019,Burbank,California,United States
15334,Sydney Williams,Female,27-12-2020,Royal Oak,British Columbia,Canada
15335,Emily Patterson,Female,08-11-2020,Redmond,Washington,United States
15336,Marco Garcia,Male,20-01-2021,Burlingame,California,United States
15337,Rachel Gonzales,Female,31-03-2019,Chula Vista,California,United States
15338,Marie Navarro,Female,14-04-2019,College Station,Texas,United States
15339,Noah Zhang,Male,14-04-2019,Fremont,California,United States
15340,Brittany Barnes,Female,16-03-2020,Burnaby,British Columbia,Canada
15341,Lacey Deng,Female,16-04-2019,Concord,California,United States
15342,Ashlee Raji,Female,15-04-2019,Concord,California,United States
15343,Carson Barnes,Male,31-03-2019,Lakewood,California,United States
15344,Luke Russell,Male,17-04-2020,Palo Alto,California,United States
15345,Ashley Perry,Female,05-04-2019,San Gabriel,California,United States
15346,Charles Rodriguez,Male,05-04-2019,Santa Monica,California,United States
15347,Deanna Alonso,Female,20-04-2019,Bellflower,California,United States
15348,Greg Carter,Male,10-04-2019,Tacoma,Washington,United States
15349,Stephanie Gonzalez,Female,29-04-2019,Torrance,California,United States
15350,Kathleen Serrano,Female,15-04-2019,Bremerton,Washington,United States
15351,Steve Lu,Male,17-04-2019,Burien,Washington,United States
15352,Raymond Martinez,Male,23-03-2020,Poing,Saarland,Germany
15353,Michele Xu,Female,26-03-2020,Watford,England,United Kingdom
15354,Corey Kumar,Male,03-09-2018,Warrington,England,United Kingdom
15355,Janelle Martinez,Female,03-11-2020,Dunkerque,Nord,France
15356,Dawn Jai,Female,07-03-2020,Frankfurt am Main,Saarland,Germany
15357,Craig Navarro,Male,09-01-2019,Hannover,Nordrhein-Westfalen,Germany
15358,Danielle Sanders,Female,07-12-2020,Oakland,California,United States
15359,Logan Yang,Male,12-09-2020,Edmonds,Washington,United States
15360,Ryan Martin,Male,10-12-2020,Burbank,California,United States
15361,Thomas Gonzales,Male,24-01-2021,Santa Cruz,California,United States
15362,Jennifer Adams,Female,17-06-2020,Shawnee,British Columbia,Canada
15363,Justin Yang,Male,27-06-2020,Sooke,British Columbia,Canada
15364,Aidan Bryant,Male,11-04-2019,Beaverton,Oregon,United States
15365,Victoria Gray,Female,21-05-2019,Glendale,California,United States
15366,Alyssa Coleman,Female,22-02-2020,Lincoln Acres,California,United States
15367,Alyssa White,Female,23-05-2019,Portland,Oregon,United States
15368,Brandi Martin,Female,06-04-2020,Beverly Hills,California,United States
15369,Connor Perez,Male,19-05-2019,Burien,Washington,United States
15370,Jessica Butler,Female,08-10-2020,Lebanon,Oregon,United States
15371,Cameron Bryant,Male,16-05-2019,Walla Walla,Washington,United States
15372,Miguel Alexander,Male,29-05-2019,Bremerton,Washington,United States
15373,Kaitlyn Jones,Female,13-12-2020,Everett,Washington,United States
15374,Donna Kumar,Female,08-05-2019,Burlingame,California,United States
15375,Alisha Chande,Female,09-07-2020,Colma,California,United States
15376,Megan Sanders,Female,30-04-2020,Sooke,British Columbia,Canada
15377,Brianna Jackson,Female,24-02-2020,Victoria,British Columbia,Canada
15378,Devin Ward,Male,22-02-2020,Westminster,British Columbia,Canada
15379,Amanda Griffin,Female,14-05-2019,San Diego,California,United States
15380,Nathan Robinson,Male,20-05-2019,Kirkland,Washington,United States
15381,Alexa Howard,Female,08-01-2021,Olympia,Washington,United States
15382,Kimberly Blue,Female,04-08-2020,Berkeley,California,United States
15383,Charles Rivera,Male,19-01-2021,Lemon Grove,California,United States
15384,Xavier Alan,Male,04-04-2020,Beaverton,Oregon,United States
15385,Destiny Reed,Female,14-04-2020,Lebanon,Oregon,United States
15386,Nicholas Taylor,Male,27-08-2020,Renton,Washington,United States
15387,Miguel Rodriguez,Male,25-11-2020,Chula Vista,California,United States
15388,Victoria Smith,Female,05-05-2019,Downey,California,United States
15389,Joan King,Female,29-05-2019,Palo Alto,California,United States
15390,Jonathan Turner,Male,05-09-2020,Portland,Oregon,United States
15391,Jordyn Powell,Female,26-06-2020,Newton,British Columbia,Canada
15392,Sydney Brown,Female,11-06-2020,Torrance,California,United States
15393,Rebekah Ruiz,Female,25-12-2020,Berkeley,California,United States
15394,Natalie Wilson,Female,25-05-2019,Lemon Grove,California,United States
15395,Joseph Clark,Male,26-06-2020,Victoria,British Columbia,Canada
15396,Julia Wilson,Female,23-05-2019,Olympia,Washington,United States
15397,Karl Tang,Male,18-02-2020,Burbank,California,United States
15398,Jose Wang,Male,30-04-2019,Oakland,California,United States
15399,Mackenzie Murphy,Female,12-06-2019,Berkeley,California,United States
15400,Samuel Roberts,Male,01-05-2020,Mill Valley,California,United States
15401,Rachel Hughes,Female,19-10-2020,Lemon Grove,California,United States
15402,Connor Evans,Male,24-06-2020,Westminster,British Columbia,Canada
15403,Jeremiah Ross,Male,22-06-2020,Coronado,California,United States
15404,Sydney Robinson,Female,05-06-2019,Torrance,California,United States
15405,Miguel Ross,Male,29-04-2020,Berkeley,California,United States
15406,Amanda Butler,Female,18-03-2020,Milwaukie,Oregon,United States
15407,Julia Lee,Female,01-11-2020,Seattle,Washington,United States
15408,Olivia Thompson,Female,31-08-2020,Glendale,California,United States
15409,Eduardo Cooper,Male,05-06-2019,Puyallup,Washington,United States
15410,Katherine Harris,Female,27-06-2019,Burbank,California,United States
15411,Jay Chandra,Male,03-06-2019,Burlingame,California,United States
15412,Ryan Griffin,Male,08-12-2020,Coronado,California,United States
15413,Donald Prasad,Male,31-01-2020,Cliffside,British Columbia,Canada
15414,Isaac Richardson,Male,09-02-2020,Beverly Hills,California,United States
15415,Rachel Gray,Female,26-08-2020,Spokane,Washington,United States
15416,Edward Barnes,Male,14-10-2020,Milwaukie,Oregon,United States
15417,Alvin Lu,Male,09-06-2019,Chula Vista,California,United States
15418,Angel Kelly,Male,17-04-2020,Port Hammond,British Columbia,Canada
15419,Carlos Baker,Male,14-06-2019,Corvallis,Oregon,United States
15420,Nathan Hernandez,Male,02-03-2020,Issaquah,Washington,United States
15421,Cameron Clark,Male,28-10-2020,Renton,Washington,United States
15422,Kelly Griffin,Female,14-06-2019,W. Linn,Oregon,United States
15423,Jack Long,Male,10-03-2020,Walla Walla,Washington,United States
15424,Rebecca Hill,Female,19-12-2020,Beverly Hills,California,United States
15425,Tina Sai,Female,12-11-2019,Goulburn,New South Wales,Australia
15426,Cristina Kumar,Female,26-03-2020,Malabar,New South Wales,Australia
15427,Jade Murphy,Female,09-06-2019,San Diego,California,United States
15428,Richard Howard,Male,15-06-2019,Spring Valley,California,United States
15429,Aaron Li,Male,20-06-2019,West Covina,California,United States
15430,Alfredo Jiménez,Male,03-02-2020,Burien,Washington,United States
15431,John Jackson,Male,26-04-2020,Berkeley,California,United States
15432,Alvin Kumar,Male,21-06-2019,Colma,California,United States
15433,Adam Sharma,Male,05-06-2019,Concord,California,United States
15434,Brent Zhou,Male,01-05-2020,South Melbourne,Victoria,Australia
15435,Geoffrey Raman,Male,07-11-2019,Warrnambool,Victoria,Australia
15436,Patricia Suri,Female,01-11-2019,Lane Cove,New South Wales,Australia
15437,Candace Srini,Female,13-11-2020,North Ryde,New South Wales,Australia
15438,Arthur Rodriguez,Male,08-11-2019,St. Leonards,New South Wales,Australia
15439,Mason Evans,Male,02-11-2019,Caloundra,Queensland,Australia
15440,Jon Pal,Male,01-10-2018,Berkshire,England,United Kingdom
15441,Christy Zeng,Female,03-04-2020,High Wycombe,England,United Kingdom
15442,Alejandro Shen,Male,03-07-2020,Roncq,Nord,France
15443,Francisco Patel,Male,05-02-2020,Berlin,Hessen,Germany
15444,Roy Fernandez,Male,26-04-2020,York,England,United Kingdom
15445,Bob Lopez,Male,27-06-2020,Orly,Val de Marne,France
15446,Levi Madan,Male,15-05-2020,Colombes,Hauts de Seine,France
15447,Regina Madan,Female,27-05-2020,Pantin,Seine Saint Denis,France
15448,Omar She,Male,07-09-2020,Oxon,England,United Kingdom
15449,Cedric Yuan,Male,04-06-2020,York,England,United Kingdom
15450,Marshall Black,Male,01-03-2020,Metz,Moselle,France
15451,Linda Munoz,Female,09-07-2019,Les Ulis,Essonne,France
15452,Alison Goel,Female,20-03-2020,Roissy en Brie,Seine et Marne,France
15453,Isabelle Barnes,Female,05-10-2018,Newcastle upon Tyne,England,United Kingdom
15454,Ian Bennett,Male,28-01-2019,Werne,Nordrhein-Westfalen,Germany
15455,Denise Raman,Female,08-07-2019,Roubaix,Nord,France
15456,Donald Suri,Male,20-01-2019,Saarlouis,Saarland,Germany
15457,Adriana Martinez,Female,31-12-2018,Neunkirchen,Saarland,Germany
15458,Krystal Ma,Female,15-08-2020,Hof,Bayern,Germany
15459,Beth Dominguez,Female,29-06-2020,Mühlheim,Hamburg,Germany
15460,Bethany Nara,Female,29-12-2018,Poing,Saarland,Germany
15461,Alberto Gutierrez,Male,13-02-2020,Gateshead,England,United Kingdom
15462,Tony Chande,Male,17-07-2019,Colombes,Hauts de Seine,France
15463,Terrence Yuan,Male,25-07-2019,Courbevoie,Hauts de Seine,France
15464,Kristi Blanco,Female,06-09-2020,East Brisbane,Queensland,Australia
15465,Jacquelyn Navarro,Female,02-03-2020,Geelong,Victoria,Australia
15466,Elijah Perez,Male,02-06-2019,San Carlos,California,United States
15467,Caleb Shan,Male,22-06-2019,Burbank,California,United States
15468,Emma Foster,Female,22-02-2020,Shawnee,British Columbia,Canada
15469,Fernando Williams,Male,09-02-2020,Santa Cruz,California,United States
15470,Hailey Lopez,Female,15-08-2020,Lemon Grove,California,United States
15471,Destiny White,Female,03-06-2019,Palo Alto,California,United States
15472,Jennifer Torres,Female,31-05-2019,Marysville,Washington,United States
15473,Abigail Jenkins,Female,30-05-2019,Coronado,California,United States
15474,Cameron Lal,Male,20-06-2019,Beverly Hills,California,United States
15475,Kaitlyn Brooks,Female,20-06-2019,Woodland Hills,California,United States
15476,Alyssa Powell,Female,31-01-2020,Long Beach,California,United States
15477,Jose Adams,Male,14-12-2020,Colma,California,United States
15478,Melanie Russell,Female,30-01-2020,Metchosin,British Columbia,Canada
15479,Andrea Wright,Female,20-11-2020,Olympia,Washington,United States
15480,Denise Lopez,Female,15-07-2019,Burbank,California,United States
15481,Jamie Zhang,Female,14-07-2019,Burlingame,California,United States
15482,Audrey Rubio,Female,11-07-2019,Chula Vista,California,United States
15483,Katherine Robinson,Female,09-07-2019,San Gabriel,California,United States
15484,Samuel Henderson,Male,22-07-2019,West Covina,California,United States
15485,Jordan Wright,Female,12-03-2020,Imperial Beach,California,United States
15486,Kevin Griffin,Male,21-06-2020,Woodburn,Oregon,United States
15487,Jesse Ramirez,Male,07-03-2020,Spring Valley,California,United States
15488,Evan Richardson,Male,10-06-2020,Burnaby,British Columbia,Canada
15489,Emily Thompson,Female,06-07-2019,Walla Walla,Washington,United States
15490,Kaitlyn Rivera,Female,04-07-2020,Port Hammond,British Columbia,Canada
15491,Shannon Li,Female,30-06-2019,Clearwater,Florida,United States
15492,Grace Long,Female,06-07-2019,Kirkland,Washington,United States
15493,Eric Chen,Male,30-06-2019,Lebanon,Oregon,United States
15494,Anna Ross,Female,26-02-2020,Victoria,British Columbia,Canada
15495,Craig Alonso,Male,29-12-2020,Chula Vista,California,United States
15496,Kelli Goel,Female,05-03-2020,Colma,California,United States
15497,Katelyn Phillips,Female,02-07-2019,Novato,California,United States
15498,Alexandra Washington,Female,20-02-2020,Shawnee,British Columbia,Canada
15499,Robert Thomas,Male,09-07-2019,Sedro Woolley,Washington,United States
15500,Keith Raji,Male,22-07-2019,Burlingame,California,United States
15501,Justin Simmons,Male,29-07-2019,Colma,California,United States
15502,Nathaniel Howard,Male,15-07-2019,Corvallis,Oregon,United States
15503,Caitlin James,Female,07-07-2019,Sedro Woolley,Washington,United States
15504,Jared James,Male,19-05-2020,Issaquah,Washington,United States
15505,Gabriella Bailey,Female,23-06-2020,W. Linn,Oregon,United States
15506,Evan Sanders,Male,23-07-2019,Burlingame,California,United States
15507,Hailey Campbell,Female,28-01-2020,Westminster,British Columbia,Canada
15508,Megan Brooks,Female,23-07-2020,Lynnwood,Washington,United States
15509,Zachary Washington,Male,15-03-2020,Yakima,Washington,United States
15510,Ernest She,Male,22-08-2020,Beaverton,Oregon,United States
15511,Haley Kelly,Female,15-04-2020,Sooke,British Columbia,Canada
15512,Jose Hayes,Male,23-10-2020,Ballard,Washington,United States
15513,Madeline Perez,Female,16-08-2020,Renton,Washington,United States
15514,Angela Ramirez,Female,27-05-2020,Walla Walla,Washington,United States
15515,Carlos Wright,Male,30-11-2020,Yakima,Washington,United States
15516,Shaun Raje,Male,03-07-2020,Chula Vista,California,United States
15517,Thomas Edwards,Male,01-07-2019,Santa Monica,California,United States
15518,Richard Bryant,Male,16-07-2019,Torrance,California,United States
15519,Jennifer Evans,Female,27-04-2020,Beaverton,Oregon,United States
15520,Desiree Navarro,Female,07-07-2019,Coronado,California,United States
15521,Kathryn Deng,Female,03-08-2019,Bellflower,California,United States
15522,Ethan Russell,Male,17-08-2020,Portland,Oregon,United States
15523,Jonathan Yang,Male,07-08-2019,Marysville,Washington,United States
15524,Dalton Stone,Male,21-05-2020,Lake Oswego,Oregon,United States
15525,Marie Gonzalez,Female,01-08-2019,Burbank,California,United States
15526,Isabelle Flores,Female,20-02-2020,Westminster,British Columbia,Canada
15527,Megan Rivera,Female,13-08-2019,Imperial Beach,California,United States
15528,Lucas Ramirez,Male,19-08-2019,Milwaukie,Oregon,United States
15529,Jason Allen,Male,05-08-2019,Lynnwood,Washington,United States
15530,Madison Johnson,Female,16-12-2020,Sooke,British Columbia,Canada
15531,Calvin Raji,Male,05-08-2019,Bothell,Washington,United States
15532,Marshall Jai,Male,27-08-2019,Chula Vista,California,United States
15533,Anna Richardson,Female,19-08-2020,San Francisco,California,United States
15534,Steven Bell,Male,05-08-2019,Portland,Oregon,United States
15535,Jordan Scott,Male,23-08-2019,Burlingame,California,United States
15536,Victoria Thomas,Female,25-07-2020,Langley,British Columbia,Canada
15537,Destiny Peterson,Female,05-08-2019,Glendale,California,United States
15538,Luis Lal,Male,25-08-2019,Grossmont,California,United States
15539,Raul Goel,Male,13-10-2020,Berkeley,California,United States
15540,Randall Ortega,Male,23-08-2019,Burlingame,California,United States
15541,Zoe Morris,Female,22-08-2020,Palo Alto,California,United States
15542,Andrea Baker,Female,20-08-2019,Burbank,California,United States
15543,Emma Flores,Female,15-04-2020,Oak Bay,British Columbia,Canada
15544,Thomas Brown,Male,28-04-2020,Glendale,California,United States
15545,Jennifer Rivera,Female,16-07-2020,Chula Vista,California,United States
15546,Robert Jenkins,Male,18-12-2020,W. Linn,Oregon,United States
15547,Cassidy Wood,Female,17-08-2019,Daly City,California,United States
15548,Morgan Brooks,Female,25-08-2019,Woodland Hills,California,United States
15549,Richard Davis,Male,11-01-2020,Cliffside,British Columbia,Canada
15550,Orlando Alonso,Male,29-11-2020,Bremerton,Washington,United States
15551,Kaylee Gray,Female,22-08-2019,Burien,Washington,United States
15552,Tyler Lewis,Male,19-08-2019,Olympia,Washington,United States
15553,Ivan Lopez,Male,20-08-2019,Burbank,California,United States
15554,Zoe Bailey,Female,03-09-2019,Concord,California,United States
15555,Hailey Barnes,Female,16-09-2019,Palo Alto,California,United States
15556,Dylan Davis,Male,03-03-2020,Shawnee,British Columbia,Canada
15557,Nathaniel Murphy,Male,05-09-2019,Oakland,California,United States
15558,Hailey Morris,Female,01-09-2019,Puyallup,Washington,United States
15559,Devin Flores,Male,12-02-2020,Cliffside,British Columbia,Canada
15560,Gabrielle Gray,Female,11-05-2020,Bremerton,Washington,United States
15561,Angel Young,Male,01-09-2019,Lebanon,Oregon,United States
15562,Kaitlyn James,Female,25-09-2019,Bremerton,Washington,United States
